incident_id,timestamp,attack_type,severity,source_ip,destination_ip,country,mitre_technique,status
INC01354,2024-03-18 07:53:00,Brute Force,9,241.251.33.95,10.0.147.62,India,T1204,Investigating
INC01355,2024-08-23 11:20:00,Brute Force,2,105.106.40.27,10.0.98.238,India,T1566,Open
INC01356,2024-07-27 01:24:00,Ransomware,5,113.212.12.30,10.0.169.228,Japan,T1055,Open
INC01357,2024-04-09 14:13:00,DDoS,7,57.159.38.59,10.0.221.136,Russia,T1499,Open
INC01358,2024-02-28 02:51:00,Insider Threat,3,30.4.5.146,10.0.3.41,Germany,T1110,Investigating
INC01359,2024-10-28 15:36:00,DDoS,2,160.108.35.124,10.0.231.252,Russia,T1081,Open
INC01360,2024-03-21 02:13:00,DDoS,9,220.123.215.253,10.0.168.202,Germany,T1055,Resolved
INC01361,2024-03-18 09:52:00,DDoS,5,199.168.177.198,10.0.235.236,Russia,T1566,Investigating
INC01362,2024-05-04 13:21:00,Brute Force,2,119.26.52.233,10.0.231.10,USA,T1081,Open
INC01363,2024-12-03 00:13:00,Phishing,9,87.12.59.80,10.0.142.146,Japan,T1499,Resolved
INC01364,2024-12-30 22:54:00,Malware,8,201.13.1.95,10.0.18.52,Russia,T1059,Investigating
INC01365,2024-11-22 09:08:00,DDoS,5,171.196.29.51,10.0.227.82,China,T1110,Resolved
INC01366,2024-10-30 04:20:00,Malware,4,32.189.201.187,10.0.113.136,Japan,T1055,Investigating
INC01367,2024-05-06 19:05:00,Phishing,6,244.48.215.49,10.0.102.92,India,T1566,Investigating
INC01368,2024-09-28 10:04:00,Brute Force,10,234.14.159.162,10.0.251.42,UK,T1204,Resolved
INC01369,2024-08-27 01:07:00,Phishing,1,198.50.29.29,10.0.23.162,France,T1566,Resolved
INC01370,2024-03-24 16:39:00,Insider Threat,4,25.31.83.251,10.0.117.136,China,T1059,Resolved
INC01371,2024-02-06 02:46:00,Phishing,10,19.168.44.6,10.0.201.22,Japan,T1566,Open
INC01372,2024-03-21 19:12:00,DDoS,3,160.7.167.74,10.0.211.108,Germany,T1499,Resolved
INC01373,2024-01-20 14:06:00,Brute Force,1,58.255.131.78,10.0.12.9,Brazil,T1566,Resolved
INC01374,2024-02-06 17:20:00,Phishing,3,106.106.196.3,10.0.121.141,France,T1566,Open
INC01375,2024-08-11 00:09:00,Phishing,8,163.100.91.254,10.0.14.225,Brazil,T1566,Investigating
INC01376,2024-10-08 13:43:00,Phishing,8,204.250.175.93,10.0.122.95,Germany,T1566,Investigating
INC01377,2024-07-19 15:13:00,Malware,3,188.43.65.163,10.0.34.75,Russia,T1204,Open
INC01378,2024-09-17 19:23:00,Malware,6,88.112.191.155,10.0.235.244,India,T1081,Open
INC01379,2024-08-31 01:09:00,Malware,2,249.90.5.21,10.0.217.106,USA,T1204,Investigating
INC01380,2024-04-14 19:00:00,Brute Force,4,54.121.2.124,10.0.185.128,India,T1059,Resolved
INC01381,2024-12-24 15:18:00,Insider Threat,6,92.148.83.255,10.0.153.66,USA,T1204,Resolved
INC01382,2024-12-04 08:00:00,DDoS,10,96.104.204.142,10.0.65.235,France,T1499,Open
INC01383,2024-04-28 00:28:00,Ransomware,8,11.254.250.50,10.0.174.189,China,T1059,Resolved
INC01384,2024-11-08 14:00:00,Insider Threat,1,37.134.83.123,10.0.118.16,Germany,T1081,Open
INC01385,2024-09-25 23:31:00,DDoS,5,33.14.75.152,10.0.180.62,China,T1566,Open
INC01386,2024-07-29 05:32:00,Malware,8,180.103.63.130,10.0.193.38,Japan,T1566,Investigating
INC01387,2024-04-24 01:34:00,DDoS,10,218.49.92.212,10.0.255.54,UK,T1059,Open
INC01388,2024-09-17 07:05:00,DDoS,3,142.169.86.145,10.0.239.183,Brazil,T1059,Open
INC01389,2024-12-05 08:15:00,Malware,5,41.242.168.156,10.0.37.180,Canada,T1566,Open
INC01390,2024-06-22 22:03:00,Ransomware,10,74.82.202.234,10.0.204.161,Germany,T1055,Open
INC01391,2024-09-04 17:51:00,Phishing,4,34.206.236.253,10.0.173.240,UK,T1566,Open
INC01392,2024-12-22 11:47:00,Insider Threat,1,20.255.191.29,10.0.168.163,Russia,T1204,Resolved
INC01393,2024-01-24 19:03:00,Malware,4,198.114.192.71,10.0.101.136,UK,T1059,Investigating
INC01394,2024-11-07 13:35:00,DDoS,10,159.240.155.68,10.0.173.174,Brazil,T1059,Investigating
INC01395,2024-05-07 14:05:00,DDoS,9,250.80.157.135,10.0.119.11,UK,T1055,Investigating
INC01396,2024-04-07 12:40:00,Brute Force,8,59.145.167.213,10.0.43.208,Germany,T1055,Investigating
INC01397,2024-01-26 23:41:00,Phishing,8,15.38.27.121,10.0.101.170,China,T1110,Resolved
INC01398,2024-06-05 22:52:00,Malware,6,137.151.92.152,10.0.60.128,UK,T1499,Resolved
INC01399,2024-06-10 21:58:00,Ransomware,8,124.93.128.129,10.0.161.86,USA,T1081,Resolved
INC01400,2024-09-06 10:33:00,Malware,3,232.102.177.63,10.0.139.32,Canada,T1081,Resolved
INC01401,2024-10-11 07:53:00,DDoS,1,29.1.48.232,10.0.150.130,Germany,T1566,Resolved
INC01402,2024-03-15 01:21:00,DDoS,3,144.75.229.208,10.0.158.226,USA,T1059,Open
INC01403,2024-06-24 05:00:00,Phishing,10,15.237.135.116,10.0.13.127,USA,T1059,Resolved
INC01404,2024-09-27 01:16:00,Insider Threat,1,225.48.153.69,10.0.14.90,Brazil,T1055,Open
INC01405,2024-08-01 20:41:00,Phishing,6,7.179.123.180,10.0.107.222,Brazil,T1059,Open
INC01406,2024-11-16 12:10:00,Brute Force,1,171.40.125.212,10.0.109.110,Brazil,T1566,Open
INC01407,2024-10-10 15:41:00,Brute Force,5,219.171.201.35,10.0.202.108,Canada,T1566,Open
INC01408,2024-06-06 22:12:00,DDoS,7,222.107.194.112,10.0.100.239,Canada,T1081,Investigating
INC01409,2024-04-03 14:17:00,Phishing,4,168.155.143.212,10.0.248.208,UK,T1059,Investigating
INC01410,2024-12-13 09:27:00,Ransomware,7,152.114.187.38,10.0.4.116,USA,T1059,Open
INC01411,2024-04-10 17:47:00,Insider Threat,8,110.131.79.141,10.0.57.157,Brazil,T1566,Investigating
INC01412,2024-08-25 12:28:00,Ransomware,8,93.232.48.146,10.0.88.31,Japan,T1055,Open
INC01413,2024-08-27 19:36:00,Brute Force,3,199.197.252.217,10.0.135.84,India,T1499,Investigating
INC01414,2024-06-28 11:21:00,DDoS,5,220.11.162.28,10.0.237.236,USA,T1204,Investigating
INC01415,2024-09-05 10:37:00,Insider Threat,4,3.79.215.210,10.0.70.155,Japan,T1081,Investigating
INC01416,2024-11-07 13:18:00,Brute Force,10,34.175.190.120,10.0.126.166,China,T1081,Resolved
INC01417,2024-10-31 19:26:00,Phishing,8,241.229.103.63,10.0.111.126,Canada,T1204,Open
INC01418,2024-11-18 22:24:00,Malware,6,59.11.156.109,10.0.133.136,China,T1499,Resolved
INC01419,2024-05-10 10:25:00,DDoS,2,188.187.39.103,10.0.1.239,Brazil,T1499,Open
INC01420,2024-12-08 07:20:00,Brute Force,8,247.49.248.209,10.0.131.141,Brazil,T1566,Resolved
INC01421,2024-07-10 02:13:00,Malware,6,230.44.141.38,10.0.59.30,Germany,T1059,Investigating
INC01422,2024-02-13 00:51:00,Ransomware,5,136.115.124.196,10.0.146.255,Japan,T1055,Investigating
INC01423,2024-07-15 14:08:00,Insider Threat,9,199.32.123.97,10.0.210.130,France,T1110,Investigating
INC01424,2024-11-08 12:22:00,Malware,7,127.249.120.78,10.0.216.154,Brazil,T1059,Investigating
INC01425,2024-05-31 18:43:00,Ransomware,1,224.25.21.33,10.0.126.170,India,T1499,Investigating
INC01426,2024-07-02 12:41:00,DDoS,4,16.82.213.56,10.0.46.156,UK,T1110,Open
INC01427,2024-05-21 09:06:00,Malware,4,159.97.131.99,10.0.132.88,UK,T1204,Investigating
INC01428,2024-04-22 07:44:00,Phishing,4,203.55.2.101,10.0.235.154,Canada,T1204,Investigating
INC01429,2024-01-04 23:23:00,Insider Threat,7,57.110.223.25,10.0.106.128,Russia,T1499,Investigating
INC01430,2024-02-08 01:14:00,DDoS,1,104.145.13.92,10.0.3.49,China,T1059,Resolved
INC01431,2024-01-18 02:29:00,Phishing,4,160.196.139.172,10.0.245.66,Germany,T1081,Investigating
INC01432,2024-07-11 08:31:00,Phishing,9,146.71.67.13,10.0.105.248,Canada,T1204,Resolved
INC01433,2024-10-11 19:05:00,Brute Force,7,152.130.109.220,10.0.11.208,Japan,T1059,Open
INC01434,2024-01-04 09:59:00,Ransomware,3,154.123.220.19,10.0.113.251,Germany,T1204,Resolved
INC01435,2024-11-24 21:26:00,DDoS,1,154.206.4.192,10.0.236.110,Japan,T1499,Resolved
INC01436,2024-05-22 02:38:00,Phishing,3,225.133.85.190,10.0.184.152,USA,T1110,Resolved
INC01437,2024-10-21 00:52:00,Insider Threat,5,181.190.214.111,10.0.196.124,Germany,T1499,Resolved
INC01438,2024-11-13 19:07:00,Malware,3,255.32.148.159,10.0.11.14,USA,T1081,Resolved
INC01439,2024-04-15 13:40:00,DDoS,7,171.223.91.170,10.0.239.161,Germany,T1566,Investigating
INC01440,2024-08-19 15:42:00,Phishing,9,189.161.155.59,10.0.49.145,Brazil,T1566,Resolved
INC01441,2024-10-05 02:40:00,Phishing,2,73.82.2.144,10.0.187.39,Russia,T1204,Open
INC01442,2024-06-09 00:13:00,Phishing,1,129.158.175.134,10.0.109.65,India,T1110,Resolved
INC01443,2024-10-25 12:47:00,Phishing,3,150.148.75.155,10.0.90.234,Brazil,T1059,Resolved
INC01444,2024-09-03 14:13:00,DDoS,5,45.67.11.85,10.0.233.195,China,T1204,Open
INC01445,2024-11-19 19:55:00,Phishing,5,182.173.182.124,10.0.204.160,Russia,T1204,Resolved
INC01446,2024-08-06 05:00:00,Insider Threat,8,230.40.81.20,10.0.132.227,India,T1059,Open
INC01447,2024-08-06 21:07:00,Malware,5,254.211.31.80,10.0.20.78,Canada,T1204,Investigating
INC01448,2024-04-02 02:36:00,Malware,7,196.53.93.145,10.0.113.102,China,T1081,Investigating
INC01449,2024-10-24 19:51:00,Brute Force,6,235.36.41.193,10.0.152.177,USA,T1204,Resolved
INC01450,2024-02-22 05:10:00,Phishing,4,187.89.188.2,10.0.61.91,Brazil,T1081,Resolved
INC01451,2024-05-20 19:44:00,Brute Force,9,226.250.229.192,10.0.31.118,UK,T1055,Investigating
INC01452,2024-05-07 17:04:00,Ransomware,6,236.125.139.201,10.0.239.219,Germany,T1204,Resolved
INC01453,2024-08-06 09:54:00,Malware,5,148.23.9.244,10.0.36.229,France,T1081,Investigating
INC01454,2024-05-20 15:18:00,Phishing,1,170.155.244.194,10.0.46.175,UK,T1055,Resolved
INC01455,2024-01-15 19:37:00,Ransomware,3,38.180.231.127,10.0.201.52,France,T1110,Open
INC01456,2024-02-02 07:56:00,DDoS,5,114.242.144.70,10.0.66.225,India,T1110,Investigating
INC01457,2024-04-30 12:32:00,DDoS,5,164.232.162.43,10.0.106.129,Germany,T1566,Open
INC01458,2024-09-12 16:30:00,Brute Force,10,71.70.148.47,10.0.180.43,UK,T1059,Resolved
INC01459,2024-10-13 14:14:00,DDoS,8,80.69.244.185,10.0.84.117,France,T1059,Open
INC01460,2024-11-21 10:09:00,Insider Threat,1,113.178.68.153,10.0.188.233,Canada,T1499,Investigating
INC01461,2024-04-21 12:18:00,Phishing,4,13.159.86.211,10.0.174.147,China,T1499,Investigating
INC01462,2024-12-01 10:00:00,Phishing,10,170.115.40.252,10.0.223.254,Canada,T1566,Investigating
INC01463,2024-12-13 17:03:00,Phishing,4,140.168.138.10,10.0.112.197,India,T1059,Resolved
INC01464,2024-10-31 15:23:00,Insider Threat,2,64.3.182.4,10.0.13.44,China,T1055,Resolved
INC01465,2024-07-30 13:01:00,Malware,4,98.79.97.31,10.0.32.17,Canada,T1081,Investigating
INC01466,2024-05-31 14:45:00,Phishing,9,16.185.153.245,10.0.56.119,Canada,T1110,Resolved
INC01467,2024-10-10 15:28:00,DDoS,7,60.110.70.221,10.0.248.56,Japan,T1059,Investigating
INC01468,2024-09-30 03:40:00,Ransomware,3,178.215.203.185,10.0.78.155,Canada,T1204,Resolved
INC01469,2024-01-15 03:26:00,Phishing,2,145.192.192.61,10.0.157.231,UK,T1204,Open
INC01470,2024-11-05 22:38:00,Insider Threat,8,139.139.200.89,10.0.168.176,Brazil,T1499,Resolved
INC01471,2024-12-23 12:20:00,Ransomware,6,200.16.141.81,10.0.51.80,Russia,T1499,Resolved
INC01472,2024-10-16 22:53:00,DDoS,4,64.143.184.133,10.0.223.36,India,T1204,Investigating
INC01473,2024-03-12 15:20:00,Phishing,9,151.50.178.85,10.0.162.145,China,T1059,Resolved
INC01474,2024-08-01 22:54:00,Insider Threat,10,107.146.140.10,10.0.9.160,France,T1204,Open
INC01475,2024-02-10 07:24:00,DDoS,4,182.132.175.235,10.0.64.204,Germany,T1204,Open
INC01476,2024-12-26 14:03:00,Ransomware,8,109.112.207.79,10.0.125.56,Canada,T1081,Resolved
INC01477,2024-10-19 20:02:00,Malware,5,144.61.91.225,10.0.37.148,UK,T1059,Open
INC01478,2024-12-20 08:49:00,Malware,9,88.221.88.88,10.0.216.13,France,T1110,Open
INC01479,2024-04-20 07:22:00,DDoS,3,18.79.148.54,10.0.198.172,Japan,T1081,Open
INC01480,2024-08-22 09:40:00,Insider Threat,8,253.80.56.132,10.0.218.15,China,T1059,Investigating
INC01481,2024-10-09 22:56:00,Malware,9,126.8.120.130,10.0.41.160,USA,T1499,Investigating
INC01482,2024-07-01 18:11:00,Ransomware,3,10.17.216.8,10.0.123.50,UK,T1110,Open
INC01483,2024-12-11 12:00:00,Malware,2,91.80.213.210,10.0.22.61,India,T1110,Investigating
INC01484,2024-06-14 23:33:00,Ransomware,7,121.127.208.191,10.0.231.229,Brazil,T1204,Open
INC01485,2024-03-20 03:05:00,Ransomware,4,37.148.110.82,10.0.61.11,Russia,T1110,Open
INC01486,2024-01-03 12:23:00,Brute Force,10,138.50.204.101,10.0.204.134,China,T1059,Investigating
INC01487,2024-08-09 20:28:00,Malware,10,15.106.200.78,10.0.110.115,Brazil,T1204,Resolved
INC01488,2024-09-13 19:23:00,Ransomware,7,201.118.242.195,10.0.87.180,Brazil,T1499,Open
INC01489,2024-11-02 18:29:00,Insider Threat,7,163.105.190.84,10.0.149.33,France,T1499,Open
INC01490,2024-04-24 11:17:00,DDoS,7,94.109.159.17,10.0.127.81,Brazil,T1059,Open
INC01491,2024-04-18 22:30:00,Insider Threat,8,77.51.201.232,10.0.148.176,Germany,T1110,Resolved
INC01492,2024-08-08 00:24:00,Ransomware,1,164.12.202.151,10.0.64.31,India,T1499,Investigating
INC01493,2024-02-28 14:10:00,Ransomware,3,26.221.94.108,10.0.246.6,India,T1055,Open
INC01494,2024-05-06 17:52:00,DDoS,8,245.153.168.170,10.0.203.230,Brazil,T1059,Resolved
INC01495,2024-03-07 08:08:00,DDoS,6,35.152.53.203,10.0.255.115,UK,T1081,Resolved
INC01496,2024-02-28 15:09:00,Insider Threat,5,121.109.166.30,10.0.16.57,China,T1081,Open
INC01497,2024-09-07 13:15:00,Malware,8,192.68.32.177,10.0.208.17,Russia,T1055,Investigating
INC01498,2024-04-01 17:33:00,DDoS,4,19.14.151.233,10.0.136.178,USA,T1081,Resolved
INC01499,2024-05-22 21:08:00,Malware,5,63.25.230.68,10.0.75.122,India,T1566,Resolved
INC01500,2024-02-23 06:35:00,Malware,2,11.26.223.23,10.0.6.1,China,T1566,Investigating
INC01501,2024-07-16 23:57:00,Phishing,9,177.215.234.109,10.0.38.233,Japan,T1566,Resolved
INC01502,2024-01-07 18:20:00,DDoS,8,112.189.121.86,10.0.77.39,UK,T1204,Open
INC01503,2024-12-17 00:05:00,Insider Threat,2,41.146.64.70,10.0.155.70,Brazil,T1566,Resolved
INC01504,2024-07-01 09:41:00,Brute Force,2,61.13.83.246,10.0.43.143,UK,T1055,Resolved
INC01505,2024-12-07 12:53:00,Brute Force,10,169.252.182.193,10.0.148.112,India,T1499,Open
INC01506,2024-03-17 06:10:00,Insider Threat,10,13.66.142.174,10.0.25.103,India,T1110,Open
INC01507,2024-01-21 20:20:00,Ransomware,3,170.96.131.215,10.0.20.205,Germany,T1059,Resolved
INC01508,2024-05-17 05:04:00,Phishing,8,224.63.121.23,10.0.184.60,Canada,T1081,Resolved
INC01509,2024-07-20 18:27:00,Phishing,6,97.12.224.139,10.0.184.155,China,T1499,Open
INC01510,2024-08-15 20:26:00,Insider Threat,8,163.120.230.157,10.0.155.37,Brazil,T1059,Open
INC01511,2024-09-05 18:08:00,Malware,1,151.21.11.211,10.0.133.25,UK,T1081,Resolved
INC01512,2024-04-07 04:03:00,Malware,5,131.82.156.199,10.0.192.233,Russia,T1059,Resolved
INC01513,2024-02-12 16:10:00,Brute Force,7,158.119.187.158,10.0.221.86,Canada,T1110,Open
INC01514,2024-02-08 08:40:00,Insider Threat,10,23.0.32.253,10.0.32.201,USA,T1110,Open
INC01515,2024-01-29 19:01:00,Ransomware,8,253.60.121.69,10.0.81.198,France,T1110,Open
INC01516,2024-02-22 18:10:00,Insider Threat,2,173.196.2.1,10.0.116.210,USA,T1566,Resolved
INC01517,2024-11-01 14:57:00,Brute Force,10,116.184.155.252,10.0.240.10,Russia,T1055,Investigating
INC01518,2024-09-08 04:55:00,Malware,2,203.121.45.202,10.0.246.27,Germany,T1081,Open
INC01519,2024-05-04 08:15:00,Brute Force,3,96.247.125.2,10.0.220.127,Japan,T1059,Investigating
INC01520,2024-10-18 15:25:00,Insider Threat,3,9.227.244.213,10.0.134.224,Canada,T1204,Investigating
INC01521,2024-03-08 22:11:00,Phishing,10,155.185.67.243,10.0.184.164,Japan,T1499,Resolved
INC01522,2024-03-08 16:31:00,DDoS,2,120.60.184.167,10.0.194.17,Canada,T1566,Open
INC01523,2024-12-09 03:46:00,Ransomware,4,52.89.75.74,10.0.24.137,Japan,T1081,Open
INC01524,2024-05-28 18:57:00,Insider Threat,1,64.214.170.67,10.0.113.151,UK,T1204,Resolved
INC01525,2024-07-04 18:20:00,Insider Threat,10,96.230.137.84,10.0.158.249,USA,T1055,Open
INC01526,2024-08-22 10:04:00,DDoS,4,205.203.67.150,10.0.71.125,China,T1110,Investigating
INC01527,2024-10-31 11:58:00,Brute Force,6,68.38.63.13,10.0.125.48,Germany,T1204,Open
INC01528,2024-12-22 12:03:00,DDoS,6,186.161.150.92,10.0.99.193,Brazil,T1499,Resolved
INC01529,2024-05-15 01:32:00,Brute Force,6,239.197.94.206,10.0.138.176,France,T1059,Resolved
INC01530,2024-11-22 13:09:00,DDoS,7,114.88.31.30,10.0.246.238,France,T1055,Investigating
INC01531,2024-02-15 22:40:00,Insider Threat,4,216.65.10.110,10.0.222.231,Russia,T1499,Open
INC01532,2024-05-23 03:23:00,Brute Force,10,4.107.72.168,10.0.194.3,Japan,T1059,Resolved
INC01533,2024-02-05 04:46:00,Brute Force,7,135.206.42.51,10.0.26.93,Canada,T1055,Resolved
INC01534,2024-06-29 01:04:00,Insider Threat,4,107.176.127.16,10.0.43.228,Russia,T1204,Resolved
INC01535,2024-06-06 07:58:00,Malware,5,2.1.247.5,10.0.32.86,Canada,T1059,Resolved
INC01536,2024-01-30 10:44:00,Malware,6,210.231.117.212,10.0.86.136,Japan,T1204,Open
INC01537,2024-09-15 16:12:00,Insider Threat,8,181.135.85.165,10.0.210.118,Brazil,T1204,Open
INC01538,2024-04-21 18:28:00,Ransomware,8,49.158.50.78,10.0.203.201,India,T1110,Open
INC01539,2024-09-24 14:56:00,DDoS,10,66.202.44.154,10.0.42.204,France,T1110,Resolved
INC01540,2024-07-07 02:09:00,Malware,4,14.17.111.18,10.0.74.10,India,T1566,Investigating
INC01541,2024-08-18 13:20:00,Brute Force,6,234.127.152.151,10.0.3.236,China,T1566,Resolved
INC01542,2024-10-05 19:25:00,Insider Threat,7,240.126.86.134,10.0.250.152,France,T1499,Open
INC01543,2024-08-12 15:48:00,DDoS,2,143.222.252.106,10.0.169.145,Japan,T1081,Open
INC01544,2024-03-05 13:51:00,Phishing,3,211.40.30.81,10.0.93.57,India,T1499,Open
INC01545,2024-08-09 14:11:00,Malware,4,125.38.110.154,10.0.139.178,Canada,T1055,Resolved
INC01546,2024-09-16 10:06:00,DDoS,6,178.122.53.67,10.0.2.115,China,T1059,Resolved
INC01547,2024-09-06 17:20:00,Malware,7,210.241.93.206,10.0.136.245,Germany,T1499,Investigating
INC01548,2024-04-14 06:55:00,Insider Threat,1,61.164.19.158,10.0.54.87,UK,T1204,Investigating
INC01549,2024-12-24 05:59:00,DDoS,8,34.15.26.104,10.0.193.112,USA,T1110,Investigating
INC01550,2024-11-16 08:21:00,Brute Force,5,217.148.153.132,10.0.20.192,Japan,T1110,Resolved
INC01551,2024-06-10 08:47:00,Ransomware,8,54.34.182.95,10.0.8.65,Canada,T1110,Open
INC01552,2024-11-11 02:27:00,Phishing,8,20.255.21.96,10.0.95.249,France,T1110,Resolved
INC01553,2024-08-26 20:12:00,Brute Force,4,80.22.144.182,10.0.83.52,China,T1499,Open
INC01554,2024-02-08 06:14:00,Phishing,6,173.164.217.8,10.0.190.67,China,T1204,Open
INC01555,2024-11-05 12:51:00,DDoS,9,69.161.23.2,10.0.43.102,China,T1059,Resolved
INC01556,2024-10-06 05:49:00,DDoS,4,157.2.59.112,10.0.10.18,Russia,T1081,Resolved
INC01557,2024-05-10 20:58:00,DDoS,6,208.211.79.222,10.0.61.85,Japan,T1499,Investigating
INC01558,2024-06-18 16:21:00,Brute Force,10,252.242.173.188,10.0.80.245,India,T1566,Investigating
INC01559,2024-02-16 03:51:00,DDoS,5,219.61.214.221,10.0.212.99,Germany,T1059,Resolved
INC01560,2024-05-13 21:27:00,DDoS,6,13.167.98.117,10.0.147.224,USA,T1566,Open
INC01561,2024-08-04 04:56:00,Brute Force,1,98.69.101.7,10.0.65.21,China,T1055,Resolved
INC01562,2024-05-05 06:57:00,Ransomware,10,243.3.146.202,10.0.8.97,Canada,T1499,Investigating
INC01563,2024-12-22 06:56:00,Phishing,9,6.41.36.193,10.0.88.217,Brazil,T1059,Investigating
INC01564,2024-09-27 08:06:00,Brute Force,10,248.220.122.171,10.0.80.27,USA,T1110,Resolved
INC01565,2024-10-25 06:44:00,Ransomware,10,52.237.3.127,10.0.46.190,France,T1499,Open
INC01566,2024-12-09 02:57:00,Malware,7,119.247.3.68,10.0.231.186,USA,T1081,Investigating
INC01567,2024-02-29 19:46:00,Phishing,4,239.96.254.112,10.0.34.224,China,T1081,Open
INC01568,2024-12-12 23:46:00,Malware,10,24.66.177.90,10.0.82.1,Brazil,T1059,Open
INC01569,2024-06-01 12:34:00,Ransomware,5,48.31.99.71,10.0.177.35,Russia,T1059,Resolved
INC01570,2024-10-26 06:26:00,Ransomware,10,254.101.110.154,10.0.8.65,Japan,T1059,Investigating
INC01571,2024-10-12 01:07:00,Phishing,3,12.223.35.60,10.0.234.37,Germany,T1055,Resolved
INC01572,2024-03-18 08:16:00,DDoS,10,220.162.29.133,10.0.209.110,France,T1055,Resolved
INC01573,2024-03-04 11:15:00,Insider Threat,7,141.14.14.205,10.0.209.58,UK,T1110,Investigating
INC01574,2024-01-22 13:22:00,Ransomware,8,100.220.120.184,10.0.117.201,Japan,T1110,Open
INC01575,2024-02-14 00:10:00,Malware,2,61.195.211.99,10.0.204.138,USA,T1499,Resolved
INC01576,2024-06-08 08:49:00,Brute Force,6,172.201.211.123,10.0.110.158,Canada,T1566,Open
INC01577,2024-04-15 02:08:00,Brute Force,10,171.143.83.195,10.0.148.68,Russia,T1055,Investigating
INC01578,2024-09-30 05:08:00,DDoS,5,46.180.227.172,10.0.250.63,Brazil,T1204,Resolved
INC01579,2024-10-24 12:31:00,Phishing,3,181.114.125.38,10.0.166.146,France,T1499,Investigating
INC01580,2024-11-21 08:59:00,Phishing,8,156.81.144.236,10.0.41.30,India,T1566,Investigating
INC01581,2024-10-06 09:55:00,Phishing,4,112.61.221.110,10.0.183.30,Germany,T1499,Investigating
INC01582,2024-02-15 04:16:00,Phishing,5,189.189.140.226,10.0.59.94,Germany,T1566,Open
INC01583,2024-05-30 00:18:00,Phishing,8,232.51.120.29,10.0.249.86,Brazil,T1566,Investigating
INC01584,2024-05-26 00:47:00,Malware,1,103.240.135.109,10.0.139.167,Japan,T1055,Open
INC01585,2024-07-13 02:43:00,DDoS,8,5.5.158.88,10.0.124.78,UK,T1566,Open
INC01586,2024-10-05 02:59:00,DDoS,5,244.228.182.98,10.0.194.64,Japan,T1499,Investigating
INC01587,2024-04-03 22:09:00,Malware,1,40.210.218.93,10.0.28.184,Canada,T1055,Investigating
INC01588,2024-05-06 14:59:00,Insider Threat,4,31.199.75.177,10.0.7.228,Japan,T1499,Open
INC01589,2024-02-28 04:53:00,Phishing,8,133.134.136.205,10.0.142.43,France,T1204,Open
INC01590,2024-09-18 11:02:00,DDoS,10,158.247.155.237,10.0.174.30,Canada,T1204,Investigating
INC01591,2024-06-15 04:20:00,Phishing,1,20.94.192.13,10.0.66.60,Canada,T1081,Investigating
INC01592,2024-09-12 15:08:00,Ransomware,10,229.68.64.186,10.0.168.144,Japan,T1055,Open
INC01593,2024-08-16 10:25:00,Ransomware,9,115.242.181.179,10.0.133.52,India,T1081,Open
INC01594,2024-05-06 01:04:00,Ransomware,10,238.162.65.220,10.0.18.58,India,T1204,Open
INC01595,2024-12-16 19:28:00,Ransomware,5,24.136.120.69,10.0.32.219,Brazil,T1566,Open
INC01596,2024-11-27 11:05:00,Malware,10,244.61.222.50,10.0.165.95,USA,T1081,Open
INC01597,2024-05-16 09:42:00,Malware,3,50.171.245.159,10.0.230.100,Canada,T1081,Resolved
INC01598,2024-12-08 02:50:00,Malware,10,220.102.196.178,10.0.120.6,USA,T1081,Resolved
INC01599,2024-11-16 10:15:00,DDoS,1,51.16.199.158,10.0.118.49,India,T1081,Resolved
